ticker,event_date,surprise_direction,initial_surprise,entry_price,exit_price,exit_date,days_held,strategy_return,stop_triggered,max_gain,volume_trend,price_trend,institutional_score,year_month
NVDA,2024-02-22 05:00:00+00:00,1.0,0.11194264937564007,74.9916291688298,87.97298431396484,2024-04-05 04:00:00+00:00,30,0.17310405559945788,False,0.26633050481242376,0.9551680614612371,0.11666429565372506,0.1114340091213092,2024-02
NVDA,2024-05-23 04:00:00+00:00,1.0,0.07454457057424829,101.98740658439804,131.33851623535156,2024-07-09 04:00:00+00:00,30,0.2877915091081807,False,0.32896001779184064,0.910042447541944,0.23407552915853272,0.21301866746510678,2024-05
NVDA,2024-05-28 04:00:00+00:00,1.0,0.03545624340451152,110.20013234369,127.3597640991211,2024-07-11 04:00:00+00:00,30,0.1557133497981107,False,0.22991853808518678,0.8869355749810267,0.10960564405794002,0.09721314493369478,2024-05
NVDA,2024-07-31 04:00:00+00:00,1.0,0.08840250289788441,112.86433853836044,109.1755142211914,2024-08-01 04:00:00+00:00,1,-0.03268370120217623,True,0.0,1.0397068794530318,0.09101903422767516,0.09463311604768482,2024-07
NVDA,2024-08-05 04:00:00+00:00,-1.0,-0.1417917550066812,92.03092417423306,104.21707916259766,2024-08-06 04:00:00+00:00,1,-0.13241369787066082,True,0.0,0.9497067808144541,0.10887177331146598,0.10339626135319337,2024-08
TSLA,2023-04-20 04:00:00+00:00,-1.0,-0.07984937405926397,166.1699981689453,176.88999938964844,2023-05-18 04:00:00+00:00,28,-0.06451225455153513,True,0.07474272314980637,1.0124609381290877,0.2961594308660305,0.299849855210398,2023-04
TSLA,2024-01-25 05:00:00+00:00,-1.0,-0.0872347819038678,189.6999969482422,175.33999633789062,2024-03-08 05:00:00+00:00,30,0.07569847570566672,False,0.07569847570566672,0.9569995514602041,-0.0431650950183322,0.041308976571281006,2024-01
TSLA,2024-04-24 04:00:00+00:00,1.0,0.12551841706824524,162.83999633789062,177.94000244140625,2024-06-06 04:00:00+00:00,30,0.09272909876627197,False,0.19166057120946428,0.8712682058674589,0.045598837111298966,0.039728816999603955,2024-04
TSLA,2024-04-29 04:00:00+00:00,1.0,0.1196149841695384,188.4199981689453,183.27999877929688,2024-04-30 04:00:00+00:00,1,-0.02727947903406568,True,0.0,0.8061586199194309,-0.06885636840484878,0.0555091549259168,2024-04
TSLA,2024-06-13 04:00:00+00:00,1.0,0.06260932102130008,188.38999938964844,178.00999450683594,2024-06-14 04:00:00+00:00,1,-0.05509849204544801,True,0.0,1.196755672070893,0.3038594082682391,0.3636454703571203,2024-06
